from,to,kind,evidence,confidence
apps/server/src/modules/ai/planner.service.ts,apps/server/src/modules/ai/business-graph.service.ts,imports,./business-graph.service,high
apps/server/src/modules/ai/planner.service.ts,apps/server/src/modules/ai/ai-oversight.service.ts,imports,./ai-oversight.service,high
apps/server/src/modules/ai/planner.service.ts,apps/server/src/modules/ai/ai-memory.service.ts,imports,./ai-memory.service,high
apps/server/src/modules/ai/planner.service.ts,apps/server/src/modules/ai/intent-parser.service.ts,imports,./intent-parser.service,high
apps/server/src/modules/ai/planner.service.ts,apps/server/src/modules/blueprint/blueprint.service.ts,imports,../blueprint/blueprint.service,high
apps/server/src/modules/ai/planner.service.ts,apps/server/src/core/prisma/prisma.service.ts,injects,PrismaService,high
apps/server/src/modules/ai/planner.service.ts,apps/server/src/modules/ai/ai-usage.service.ts,injects,AiUsageService,high
apps/server/src/modules/ai/planner.service.ts,apps/server/src/modules/ai/business-graph.service.ts,injects,BusinessGraphService,high
apps/server/src/modules/ai/planner.service.ts,apps/server/src/modules/ai/ai-oversight.service.ts,injects,AiOversightService,high
apps/server/src/modules/ai/planner.service.ts,model:aiPlan,writes-model,aiPlan.create(),high
apps/server/src/modules/ai/planner.service.ts,model:aiPlanStep,writes-model,aiPlanStep.update(),high
apps/server/src/modules/ai/planner.service.ts,model:aiPlan,reads-model,aiPlan.findUnique(),high
apps/server/src/modules/ai/planner.service.ts,model:aiPlan,reads-model,aiPlan.findFirst(),high
apps/server/src/modules/ai/planner.service.ts,model:aiPlan,reads-model,aiPlan.findMany(),high
apps/server/src/modules/ai/planner.service.ts,model:aiPlan,reads-model,aiPlan.findFirst(),high
apps/server/src/modules/ai/planner.service.ts,model:user,reads-model,user.findUnique(),high
apps/server/src/modules/ai/planner.service.ts,model:membership,reads-model,membership.findFirst(),high
apps/server/src/modules/ai/planner.service.ts,model:aiPlan,writes-model,aiPlan.update(),high
apps/server/src/modules/ai/planner.service.ts,model:aiPlan,reads-model,aiPlan.findFirst(),high
apps/server/src/modules/ai/planner.service.ts,model:aiPlan,writes-model,aiPlan.update(),high
apps/server/src/modules/ai/planner.service.ts,model:aiPlanStep,writes-model,aiPlanStep.update(),high
apps/server/src/modules/ai/portal-tools.spec.ts,vitest,imports-external,vitest,high
apps/server/src/modules/ai/portal-tools.spec.ts,node:fs,imports-external,node:fs,high
apps/server/src/modules/ai/portal-tools.spec.ts,node:path,imports-external,node:path,high
apps/server/src/modules/ai/portal-tools.spec.ts,apps/server/src/modules/ai/flow-orchestrator.service.ts,imports,./flow-orchestrator.service,high
apps/server/src/modules/ai/portal-tools.spec.ts,apps/server/src/modules/ai/flow-tool-registry.ts,imports,./flow-tool-registry,high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../../core/prisma/prisma.service,high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,apps/server/src/modules/ai/business-graph.service.ts,imports,./business-graph.service,high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,apps/server/src/modules/ai/ai-oversight.service.ts,imports,./ai-oversight.service,high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,apps/server/src/modules/ai/ai-execution-log.service.ts,imports,./ai-execution-log.service,high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,apps/server/src/modules/ai/flow-orchestrator.service.ts,imports,./flow-orchestrator.service,high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,apps/server/src/modules/key-cortex/key-cortex-approval-orchestrator.service.ts,imports,../key-cortex/key-cortex-approval-orchestrator.service,high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,apps/server/src/modules/key-autonomy/key-action-proposal.service.ts,imports,../key-autonomy/key-action-proposal.service,high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,apps/server/src/core/prisma/prisma.service.ts,injects,PrismaService,high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,apps/server/src/modules/ai/business-graph.service.ts,injects,BusinessGraphService,high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,apps/server/src/modules/ai/ai-oversight.service.ts,injects,AiOversightService,high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,apps/server/src/modules/ai/ai-execution-log.service.ts,injects,AiExecutionLogService,high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,apps/server/src/modules/ai/flow-orchestrator.service.ts,injects,FlowOrchestratorService,high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,model:business,reads-model,business.findMany(),high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,model:contact,reads-model,contact.findFirst(),high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,model:invoice,reads-model,invoice.findFirst(),high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,model:invoice,reads-model,invoice.groupBy(),high
apps/server/src/modules/ai/pro-auto-monitor.service.ts,model:invoice,reads-model,invoice.findMany(),high
apps/server/src/modules/ai/proactive-suggestion.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/ai/proactive-suggestion.service.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../../core/prisma/prisma.service,high
apps/server/src/modules/ai/proactive-suggestion.service.ts,apps/server/src/modules/ai/pro-auto-monitor.service.ts,imports,./pro-auto-monitor.service,high
apps/server/src/modules/ai/proactive-suggestion.service.ts,apps/server/src/modules/ai/ai-oversight.service.ts,imports,./ai-oversight.service,high
apps/server/src/modules/ai/proactive-suggestion.service.ts,@nestjs/event-emitter,imports-external,@nestjs/event-emitter,high
apps/server/src/modules/ai/proactive-suggestion.service.ts,apps/server/src/core/prisma/prisma.service.ts,injects,PrismaService,high
apps/server/src/modules/ai/proactive-suggestion.service.ts,apps/server/src/modules/ai/pro-auto-monitor.service.ts,injects,ProAutoMonitorService,high
apps/server/src/modules/ai/proactive-suggestion.service.ts,apps/server/src/modules/ai/ai-oversight.service.ts,injects,AiOversightService,high
apps/server/src/modules/ai/proactive-suggestion.service.ts,model:aiMemory,reads-model,aiMemory.findMany(),high
apps/server/src/modules/ai/proactive-suggestion.service.ts,model:aiMemory,writes-model,aiMemory.upsert(),high
apps/server/src/modules/ai/proactive-suggestion.service.ts,model:aiMemory,reads-model,aiMemory.findMany(),high
apps/server/src/modules/ai/proactive-suggestion.service.ts,model:aiMemory,writes-model,aiMemory.deleteMany(),high
apps/server/src/modules/ai/proactive-suggestion.service.ts,model:aiMemory,writes-model,aiMemory.upsert(),high
apps/server/src/modules/ai/profile-intelligence.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/ai/profile-intelligence.service.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../../core/prisma/prisma.service,high
apps/server/src/modules/ai/profile-intelligence.service.ts,apps/server/src/modules/ai/ai-memory.service.ts,imports,./ai-memory.service,high
apps/server/src/modules/ai/profile-intelligence.service.ts,apps/server/src/modules/ai/business-graph.service.ts,imports,./business-graph.service,high
apps/server/src/modules/ai/profile-intelligence.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,imports,./model-gateway.service,high
apps/server/src/modules/ai/profile-intelligence.service.ts,apps/server/src/modules/ai/ai-usage.service.ts,imports,./ai-usage.service,high
apps/server/src/modules/ai/profile-intelligence.service.ts,apps/server/src/core/prisma/prisma.service.ts,injects,PrismaService,high
apps/server/src/modules/ai/profile-intelligence.service.ts,apps/server/src/modules/ai/ai-memory.service.ts,injects,AiMemoryService,high
apps/server/src/modules/ai/profile-intelligence.service.ts,apps/server/src/modules/ai/business-graph.service.ts,injects,BusinessGraphService,high
apps/server/src/modules/ai/profile-intelligence.service.ts,apps/server/src/modules/ai/model-gateway.service.ts,injects,ModelGatewayService,high
apps/server/src/modules/ai/profile-intelligence.service.ts,apps/server/src/modules/ai/ai-usage.service.ts,injects,AiUsageService,high
apps/server/src/modules/ai/prompt-cacheability.spec.ts,vitest,imports-external,vitest,high
apps/server/src/modules/ai/prompt-cacheability.spec.ts,node:fs,imports-external,node:fs,high
apps/server/src/modules/ai/prompt-cacheability.spec.ts,node:path,imports-external,node:path,high
apps/server/src/modules/ai/provider-choice.spec.ts,vitest,imports-external,vitest,high
apps/server/src/modules/ai/provider-choice.spec.ts,node:fs,imports-external,node:fs,high
apps/server/src/modules/ai/provider-choice.spec.ts,node:path,imports-external,node:path,high
apps/server/src/modules/ai/provider-choice.spec.ts,apps/server/src/modules/ai/model-gateway.service.ts,imports,./model-gateway.service,high
apps/server/src/modules/ai/provider-choice.spec.ts,apps/server/src/modules/ai/langfuse.service.ts,imports,./langfuse.service,high
apps/server/src/modules/ai/queue.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/ai/queue.service.ts,bullmq,imports-external,bullmq,high
apps/server/src/modules/ai/queue.service.ts,apps/server/src/core/redis/redis.constants.ts,imports,../../core/redis/redis.constants,high
apps/server/src/modules/ai/queue.service.ts,ioredis,imports-external,ioredis,high
apps/server/src/modules/ai/queue.service.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../../core/prisma/prisma.service,high
apps/server/src/modules/ai/queue.service.ts,@nestjs/event-emitter,imports-external,@nestjs/event-emitter,high
apps/server/src/modules/ai/queue.service.ts,apps/server/src/modules/ai/flow-orchestrator.service.ts,imports,./flow-orchestrator.service,high
apps/server/src/modules/ai/queue.service.ts,apps/server/src/modules/ai/ai-oversight.service.ts,imports,./ai-oversight.service,high
apps/server/src/modules/ai/queue.service.ts,apps/server/src/modules/ai/ai-execution-log.service.ts,imports,./ai-execution-log.service,high
apps/server/src/modules/ai/queue.service.ts,apps/server/src/modules/ai/undo.service.ts,imports,./undo.service,high
apps/server/src/modules/ai/queue.service.ts,apps/server/src/modules/ai/agent-state-machine.service.ts,imports,./agent-state-machine.service,high
apps/server/src/modules/ai/queue.service.ts,apps/server/src/modules/ai/action-dispatcher.service.ts,imports,./action-dispatcher.service,high
apps/server/src/modules/ai/queue.service.ts,apps/server/src/core/prisma/prisma.service.ts,injects,PrismaService,high
apps/server/src/modules/ai/queue.service.ts,apps/server/src/modules/ai/flow-orchestrator.service.ts,injects,FlowOrchestratorService,high
apps/server/src/modules/ai/queue.service.ts,apps/server/src/modules/ai/ai-oversight.service.ts,injects,AiOversightService,high
apps/server/src/modules/ai/queue.service.ts,apps/server/src/modules/ai/ai-execution-log.service.ts,injects,AiExecutionLogService,high
apps/server/src/modules/ai/queue.service.ts,apps/server/src/modules/ai/undo.service.ts,injects,UndoService,high
apps/server/src/modules/ai/queue.service.ts,apps/server/src/modules/ai/agent-state-machine.service.ts,injects,AgentStateMachineService,high
apps/server/src/modules/ai/queue.service.ts,apps/server/src/modules/ai/action-dispatcher.service.ts,injects,ActionDispatcherService,high
apps/server/src/modules/ai/queue.service.ts,action.executed,emits,action.executed,high
apps/server/src/modules/ai/queue.service.ts,action.failed,emits,action.failed,high
apps/server/src/modules/ai/queue.service.ts,model:aiPlanStep,reads-model,aiPlanStep.findMany(),high
apps/server/src/modules/ai/queue.service.ts,model:aiPlanStep,writes-model,aiPlanStep.update(),high
apps/server/src/modules/ai/queue.service.ts,model:aiPlanStep,writes-model,aiPlanStep.update(),high
apps/server/src/modules/ai/queue.service.ts,model:aiPlanStep,reads-model,aiPlanStep.count(),high
apps/server/src/modules/ai/queue.service.ts,model:aiPlan,writes-model,aiPlan.update(),high
apps/server/src/modules/ai/queue.service.ts,model:aiPlanStep,writes-model,aiPlanStep.update(),high
apps/server/src/modules/ai/reflex-tier-cost.spec.ts,vitest,imports-external,vitest,high
apps/server/src/modules/ai/reflex-tier-cost.spec.ts,node:fs,imports-external,node:fs,high
apps/server/src/modules/ai/reflex-tier-cost.spec.ts,node:path,imports-external,node:path,high
apps/server/src/modules/ai/reflex-tier-cost.spec.ts,apps/server/src/modules/ai/flow-tool-registry.ts,imports,./flow-tool-registry,high
apps/server/src/modules/ai/retainer-tools.spec.ts,vitest,imports-external,vitest,high
apps/server/src/modules/ai/retainer-tools.spec.ts,node:fs,imports-external,node:fs,high
apps/server/src/modules/ai/retainer-tools.spec.ts,node:path,imports-external,node:path,high
apps/server/src/modules/ai/retainer-tools.spec.ts,apps/server/src/modules/ai/flow-orchestrator.service.ts,imports,./flow-orchestrator.service,high
apps/server/src/modules/ai/retainer-tools.spec.ts,apps/server/src/modules/ai/flow-tool-registry.ts,imports,./flow-tool-registry,high
apps/server/src/modules/ai/retainer-tools.spec.ts,apps/server/src/modules/retainers/retainer.service.ts,imports,../retainers/retainer.service,high
apps/server/src/modules/ai/retainer-tools.spec.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../../core/prisma/prisma.service,high
apps/server/src/modules/ai/role-crew.spec.ts,vitest,imports-external,vitest,high
apps/server/src/modules/ai/role-crew.spec.ts,apps/server/src/modules/ai/role-engine.service.ts,imports,./role-engine.service,high
apps/server/src/modules/ai/role-engine.service.ts,@nestjs/common,imports-external,@nestjs/common,high
apps/server/src/modules/ai/role-engine.service.ts,apps/server/src/core/prisma/prisma.service.ts,imports,../../core/prisma/prisma.service,high
